order_id,vendor_id,product_id,order_date,promised_delivery_date,actual_delivery_date,order_quantity,defective_quantity,order_value,transport_mode,delivery_city,delivery_state
1759991,118675,89752,2025-06-25,2025-06-29,2025-07-02,10000,200,767200,Rail,Surat,Gujarat
2014138,522606,82158,2024-11-20,2024-11-26,2024-12-01,10000,200,1280600,Road,Jaipur,Rajasthan
2823728,313802,89752,2025-05-23,2025-05-31,2025-06-07,5000,250,356850,Road,Delhi,Delhi
1980620,912391,95673,2024-08-26,2024-09-01,2024-09-02,500,0,84345,Road,Kolkata,West Bengal
9812710,313802,78069,2025-04-21,2025-04-25,2025-05-02,1000,50,71370,Rail,Delhi,Delhi
1501035,853594,95673,2024-02-16,2024-02-22,2024-02-24,10000,100,1829900,Road,Indore,Madhya Pradesh
3741388,736402,21317,2024-07-25,2024-07-31,2024-08-02,500,10,36975,Rail,Jaipur,Rajasthan
2449273,118675,78069,2025-06-02,2025-06-10,2025-06-12,500,0,38360,Air,Surat,Gujarat
6386477,674253,16209,2024-12-07,2024-12-13,2024-12-16,10000,0,1418200,Road,Surat,Gujarat
3310266,924197,88434,2024-07-17,2024-07-23,2024-07-25,5000,250,898700,Road,Indore,Madhya Pradesh
7791816,547239,82158,2024-05-19,2024-05-26,2024-05-27,5000,100,1165250,Rail,Delhi,Delhi
2903521,720230,40433,2025-02-27,2025-03-03,2025-03-08,2000,40,80800,Air,Jaipur,Rajasthan
4426663,302361,40433,2024-01-20,2024-01-25,2024-01-30,2000,40,277260,Road,Bhubaneswar,Odisha
3134041,301108,78069,2024-06-01,2024-06-07,2024-06-07,2000,100,422220,Air,Kolkata,West Bengal
1646022,301108,21317,2024-06-18,2024-06-26,2024-07-01,5000,50,1055550,Air,Kolkata,West Bengal
8372293,328815,95673,2024-04-29,2024-05-05,2024-05-12,2000,0,118840,Rail,Nagpur,Maharashtra
6494587,381632,67273,2025-02-27,2025-03-03,2025-03-06,1000,20,192630,Rail,Mumbai,Maharashtra
5568761,165878,24395,2024-11-05,2024-11-10,2024-11-15,2000,20,45420,Road,Bhubaneswar,Odisha
1523664,690831,82158,2025-01-18,2025-01-22,2025-01-23,500,25,26950,Air,Hyderabad,Telangana
7979939,562958,24395,2024-01-26,2024-02-02,2024-02-07,1000,10,85350,Rail,Chennai,Tamil Nadu
9871803,165878,95673,2025-05-10,2025-05-18,2025-05-20,2000,20,45420,Road,Bhubaneswar,Odisha
8038133,307937,24395,2025-06-12,2025-06-17,2025-06-18,500,25,108295,Rail,Jaipur,Rajasthan
3635947,301108,24395,2025-06-18,2025-06-22,2025-06-22,2000,0,422220,Air,Kolkata,West Bengal
1047558,307937,78069,2024-03-30,2024-04-05,2024-04-08,500,0,108295,Air,Jaipur,Rajasthan
2551775,674253,78378,2024-11-15,2024-11-19,2024-11-24,2000,20,283640,Rail,Surat,Gujarat
8548066,140937,16209,2024-07-24,2024-07-29,2024-07-31,2000,40,290620,Rail,Indore,Madhya Pradesh
9548468,547239,16209,2024-04-30,2024-05-06,2024-05-07,1000,20,233050,Road,Delhi,Delhi
1361932,938521,95673,2024-01-16,2024-01-24,2024-01-29,10000,0,1465200,Road,Vadodara,Gujarat
7026711,360610,89752,2024-12-24,2025-01-01,2025-01-03,2000,20,290640,Air,Delhi,Delhi
3539663,140937,82158,2024-10-17,2024-10-25,2024-10-26,1000,0,145310,Rail,Indore,Madhya Pradesh
9616350,492904,24395,2024-12-12,2024-12-20,2024-12-23,500,5,75540,Road,Kolkata,West Bengal
1663512,924197,67273,2025-04-27,2025-05-01,2025-05-01,5000,0,898700,Road,Indore,Madhya Pradesh
1268886,360610,89752,2025-03-12,2025-03-19,2025-03-20,10000,500,1453200,Air,Delhi,Delhi
7201087,736402,88434,2024-12-30,2025-01-05,2025-01-07,1000,0,73950,Rail,Jaipur,Rajasthan
8838245,140937,88434,2024-05-14,2024-05-18,2024-05-25,5000,0,726550,Rail,Indore,Madhya Pradesh
2316783,853594,89752,2024-11-13,2024-11-20,2024-11-23,1000,10,182990,Road,Indore,Madhya Pradesh
7101846,547239,24395,2024-09-21,2024-09-27,2024-09-30,1000,20,233050,Rail,Delhi,Delhi
2518119,301108,40433,2025-04-09,2025-04-16,2025-04-16,500,25,105555,Road,Kolkata,West Bengal
6456568,176588,89752,2024-12-25,2025-01-01,2025-01-04,1000,20,115340,Rail,Coimbatore,Tamil Nadu
1286160,187821,77830,2024-05-10,2024-05-18,2024-05-18,5000,0,1140850,Rail,Coimbatore,Tamil Nadu
2168539,313802,16209,2024-03-13,2024-03-19,2024-03-24,5000,250,356850,Air,Delhi,Delhi
5672356,302361,77830,2025-02-27,2025-03-04,2025-03-09,1000,10,138630,Rail,Bhubaneswar,Odisha
3345659,165878,82158,2025-01-28,2025-02-01,2025-02-03,1000,50,22710,Rail,Bhubaneswar,Odisha
9855852,924197,88434,2024-12-16,2024-12-24,2024-12-31,1000,10,179740,Air,Indore,Madhya Pradesh
6833209,307937,67273,2024-03-20,2024-03-28,2024-03-31,500,25,108295,Rail,Jaipur,Rajasthan
5213995,547239,89752,2024-04-09,2024-04-16,2024-04-17,2000,100,466100,Road,Delhi,Delhi
1214768,307937,95673,2024-04-21,2024-04-29,2024-05-02,2000,100,433180,Air,Jaipur,Rajasthan
3226104,302361,77830,2024-03-03,2024-03-07,2024-03-08,1000,0,138630,Road,Bhubaneswar,Odisha
2956206,301108,40433,2024-06-01,2024-06-08,2024-06-13,2000,100,422220,Air,Kolkata,West Bengal
6526444,328815,24395,2025-04-02,2025-04-07,2025-04-08,2000,40,118840,Air,Nagpur,Maharashtra
4162684,547239,67273,2024-11-07,2024-11-14,2024-11-21,2000,0,466100,Air,Delhi,Delhi
2906688,562958,78378,2024-01-09,2024-01-17,2024-01-22,5000,50,426750,Rail,Chennai,Tamil Nadu
5479801,512461,77830,2024-03-04,2024-03-10,2024-03-15,500,0,107895,Air,Pune,Maharashtra
4345816,492904,95673,2025-01-02,2025-01-06,2025-01-08,500,5,75540,Rail,Kolkata,West Bengal
7834650,328815,40433,2025-02-07,2025-02-13,2025-02-20,5000,250,297100,Rail,Nagpur,Maharashtra
2479070,307937,78378,2025-03-21,2025-03-29,2025-03-30,1000,50,216590,Road,Jaipur,Rajasthan
4922712,302361,67273,2024-07-11,2024-07-19,2024-07-22,2000,100,277260,Road,Bhubaneswar,Odisha
9228269,522606,40433,2024-10-22,2024-10-27,2024-10-28,500,0,64030,Air,Jaipur,Rajasthan
1032497,853594,88434,2024-01-17,2024-01-22,2024-01-29,5000,250,914950,Road,Indore,Madhya Pradesh
5805087,562958,21317,2024-03-27,2024-04-01,2024-04-08,5000,250,426750,Air,Chennai,Tamil Nadu
2661375,562958,89752,2025-03-11,2025-03-19,2025-03-20,5000,250,426750,Air,Chennai,Tamil Nadu
2817102,781209,89752,2025-04-05,2025-04-12,2025-04-14,1000,10,52310,Rail,Ahmedabad,Gujarat
2740197,522606,88434,2024-01-08,2024-01-16,2024-01-19,1000,20,128060,Rail,Jaipur,Rajasthan
3754426,381632,16209,2025-01-10,2025-01-14,2025-01-14,10000,500,1926300,Air,Mumbai,Maharashtra
8818059,522606,78069,2025-01-12,2025-01-16,2025-01-21,5000,0,640300,Road,Jaipur,Rajasthan
2093710,313802,21317,2025-06-23,2025-06-29,2025-07-02,10000,0,713700,Air,Delhi,Delhi
5287809,547239,21317,2024-03-31,2024-04-05,2024-04-08,500,10,116525,Air,Delhi,Delhi
7865650,302361,78069,2024-02-24,2024-03-01,2024-03-06,500,25,69315,Rail,Bhubaneswar,Odisha
6713163,547239,88434,2025-06-08,2025-06-15,2025-06-20,2000,100,466100,Rail,Delhi,Delhi
8612344,328815,82158,2024-10-28,2024-11-03,2024-11-04,500,10,29710,Air,Nagpur,Maharashtra
6713913,187821,67273,2024-09-23,2024-09-27,2024-10-04,5000,50,1140850,Air,Coimbatore,Tamil Nadu
6478720,547239,21317,2024-02-22,2024-02-28,2024-03-06,10000,0,2330500,Rail,Delhi,Delhi
8516455,522606,95673,2025-05-11,2025-05-15,2025-05-16,10000,0,1280600,Rail,Jaipur,Rajasthan
3221211,187821,24395,2024-09-15,2024-09-20,2024-09-25,2000,40,456340,Rail,Coimbatore,Tamil Nadu
7312101,924197,78378,2024-01-15,2024-01-19,2024-01-24,1000,10,179740,Air,Indore,Madhya Pradesh
5158696,176588,77830,2025-04-02,2025-04-08,2025-04-09,2000,20,230680,Rail,Coimbatore,Tamil Nadu
4073435,187821,78378,2024-07-04,2024-07-12,2024-07-12,2000,0,456340,Road,Coimbatore,Tamil Nadu
2575606,674253,89752,2024-06-06,2024-06-13,2024-06-16,5000,50,709100,Air,Surat,Gujarat
2797370,360610,16209,2025-03-26,2025-03-31,2025-04-01,10000,200,1453200,Road,Delhi,Delhi
5415833,938521,82158,2024-09-27,2024-10-01,2024-10-01,1000,50,146520,Rail,Vadodara,Gujarat
5204378,313802,88434,2025-05-02,2025-05-08,2025-05-11,10000,100,713700,Rail,Delhi,Delhi
5249901,360610,89752,2025-02-03,2025-02-10,2025-02-12,1000,50,145320,Road,Delhi,Delhi
1642396,512461,77830,2024-10-22,2024-10-29,2024-11-01,2000,0,431580,Road,Pune,Maharashtra
1391345,302361,16209,2025-06-28,2025-07-04,2025-07-07,10000,200,1386300,Rail,Bhubaneswar,Odisha
9777039,363028,78378,2024-10-03,2024-10-09,2024-10-09,2000,100,154060,Rail,Bhubaneswar,Odisha
1436640,736402,78069,2024-09-04,2024-09-12,2024-09-13,10000,200,739500,Air,Jaipur,Rajasthan
9028074,547239,21317,2024-07-03,2024-07-09,2024-07-14,500,0,116525,Road,Delhi,Delhi
3301925,302361,67273,2024-01-13,2024-01-20,2024-01-20,10000,0,1386300,Air,Bhubaneswar,Odisha
9597417,313802,67273,2025-04-01,2025-04-07,2025-04-08,2000,40,142740,Road,Delhi,Delhi
4307807,512461,89752,2024-02-04,2024-02-08,2024-02-13,500,0,107895,Air,Pune,Maharashtra
6198586,924197,95673,2024-08-10,2024-08-18,2024-08-25,500,0,89870,Road,Indore,Madhya Pradesh
6437170,301108,24395,2024-05-13,2024-05-20,2024-05-27,10000,100,2111100,Road,Kolkata,West Bengal
6357230,853594,24395,2024-07-07,2024-07-13,2024-07-15,5000,0,914950,Air,Indore,Madhya Pradesh
3455246,512461,82158,2025-04-09,2025-04-15,2025-04-18,2000,40,431580,Road,Pune,Maharashtra
5532823,522606,21317,2024-03-16,2024-03-22,2024-03-22,5000,250,640300,Rail,Jaipur,Rajasthan
8020665,938521,40433,2024-03-02,2024-03-08,2024-03-10,1000,50,146520,Road,Vadodara,Gujarat
3419640,360610,40433,2025-05-18,2025-05-23,2025-05-28,5000,50,726600,Air,Delhi,Delhi
2564098,853594,77830,2025-05-18,2025-05-22,2025-05-23,10000,500,1829900,Road,Indore,Madhya Pradesh
3997594,176588,78069,2024-04-18,2024-04-25,2024-05-02,2000,0,230680,Road,Coimbatore,Tamil Nadu
1588844,562958,78378,2024-03-15,2024-03-19,2024-03-24,2000,100,170700,Road,Chennai,Tamil Nadu
9054372,492904,67273,2025-05-24,2025-05-29,2025-06-05,500,0,75540,Air,Kolkata,West Bengal
8314319,302361,16209,2025-02-03,2025-02-09,2025-02-10,2000,100,277260,Air,Bhubaneswar,Odisha
3699846,690831,40433,2024-01-04,2024-01-12,2024-01-19,5000,250,269500,Rail,Hyderabad,Telangana
1433783,302361,16209,2025-02-17,2025-02-21,2025-02-26,1000,0,138630,Rail,Bhubaneswar,Odisha
7151654,165878,40433,2025-05-08,2025-05-12,2025-05-17,10000,200,227100,Rail,Bhubaneswar,Odisha
2662876,187821,95673,2024-11-06,2024-11-13,2024-11-13,500,10,114085,Air,Coimbatore,Tamil Nadu
6433514,187821,21317,2024-12-14,2024-12-18,2024-12-21,2000,20,456340,Road,Coimbatore,Tamil Nadu
2854680,301108,77830,2024-02-10,2024-02-17,2024-02-24,1000,20,211110,Air,Kolkata,West Bengal
3569827,363028,78069,2025-02-03,2025-02-07,2025-02-14,2000,100,154060,Road,Bhubaneswar,Odisha
8610502,512461,67273,2025-03-24,2025-03-29,2025-03-30,500,5,107895,Road,Pune,Maharashtra
3940602,640867,88434,2024-09-01,2024-09-08,2024-09-11,500,10,87915,Rail,Bhubaneswar,Odisha
9065069,140937,95673,2025-06-30,2025-07-07,2025-07-07,500,10,72655,Road,Indore,Madhya Pradesh
9491076,912391,40433,2024-12-11,2024-12-15,2024-12-18,500,5,84345,Air,Kolkata,West Bengal
8808857,690831,67273,2025-06-19,2025-06-26,2025-07-03,10000,100,539000,Air,Hyderabad,Telangana
3171827,187821,95673,2024-08-26,2024-08-30,2024-08-30,1000,50,228170,Air,Coimbatore,Tamil Nadu
2014989,363028,77830,2024-01-20,2024-01-27,2024-02-01,500,5,38515,Air,Bhubaneswar,Odisha
4639406,720230,16209,2024-05-13,2024-05-17,2024-05-18,500,10,20200,Road,Jaipur,Rajasthan
4969635,912391,77830,2025-04-12,2025-04-20,2025-04-21,10000,0,1686900,Road,Kolkata,West Bengal
7769794,640867,40433,2024-04-26,2024-05-03,2024-05-08,10000,100,1758300,Road,Bhubaneswar,Odisha
1048155,781209,89752,2024-07-26,2024-08-02,2024-08-04,5000,100,261550,Road,Ahmedabad,Gujarat
2146700,512461,40433,2024-05-20,2024-05-26,2024-05-27,500,5,107895,Rail,Pune,Maharashtra
7936802,118675,67273,2024-03-05,2024-03-09,2024-03-11,1000,50,76720,Road,Surat,Gujarat
9372828,547239,77830,2025-01-13,2025-01-21,2025-01-22,5000,50,1165250,Air,Delhi,Delhi
3411848,853594,82158,2024-02-11,2024-02-16,2024-02-16,10000,500,1829900,Road,Indore,Madhya Pradesh
6811580,640867,95673,2024-01-17,2024-01-24,2024-01-24,500,0,87915,Road,Bhubaneswar,Odisha
7237897,853594,89752,2024-04-01,2024-04-09,2024-04-11,5000,250,914950,Air,Indore,Madhya Pradesh
9377922,140937,88434,2024-05-09,2024-05-14,2024-05-15,2000,100,290620,Rail,Indore,Madhya Pradesh
4625867,118675,67273,2024-09-01,2024-09-06,2024-09-11,500,5,38360,Air,Surat,Gujarat
1866937,720230,21317,2025-05-26,2025-06-03,2025-06-03,2000,40,80800,Rail,Jaipur,Rajasthan
1630902,363028,88434,2024-01-05,2024-01-13,2024-01-14,1000,0,77030,Air,Bhubaneswar,Odisha
2680714,302361,67273,2024-04-07,2024-04-15,2024-04-17,10000,100,1386300,Rail,Bhubaneswar,Odisha
1424525,522606,40433,2024-08-01,2024-08-07,2024-08-07,1000,0,128060,Road,Jaipur,Rajasthan
2126569,522606,24395,2025-04-30,2025-05-07,2025-05-08,1000,0,128060,Road,Jaipur,Rajasthan
2680034,328815,16209,2025-01-07,2025-01-13,2025-01-14,5000,100,297100,Rail,Nagpur,Maharashtra
4946788,187821,82158,2025-04-09,2025-04-13,2025-04-13,500,5,114085,Road,Coimbatore,Tamil Nadu
5812151,938521,82158,2024-01-30,2024-02-06,2024-02-11,500,0,73260,Road,Vadodara,Gujarat
4987011,690831,40433,2025-03-31,2025-04-08,2025-04-13,2000,100,107800,Road,Hyderabad,Telangana
5458414,853594,88434,2024-11-29,2024-12-04,2024-12-04,2000,20,365980,Road,Indore,Madhya Pradesh
4186373,328815,24395,2024-08-30,2024-09-06,2024-09-07,5000,50,297100,Road,Nagpur,Maharashtra
9588035,328815,78069,2025-04-27,2025-05-05,2025-05-08,500,25,29710,Road,Nagpur,Maharashtra
1661099,853594,16209,2024-08-09,2024-08-17,2024-08-20,1000,50,182990,Rail,Indore,Madhya Pradesh
6999949,781209,88434,2024-05-19,2024-05-26,2024-06-02,1000,20,52310,Rail,Ahmedabad,Gujarat
5909161,690831,40433,2024-07-26,2024-08-01,2024-08-02,500,0,26950,Rail,Hyderabad,Telangana
1436764,720230,77830,2024-05-19,2024-05-23,2024-05-26,5000,250,202000,Road,Jaipur,Rajasthan
3199646,720230,89752,2024-12-17,2024-12-22,2024-12-24,10000,100,404000,Air,Jaipur,Rajasthan
3402333,562958,67273,2024-06-23,2024-07-01,2024-07-06,1000,0,85350,Rail,Chennai,Tamil Nadu
2732671,720230,88434,2025-06-18,2025-06-25,2025-06-26,10000,500,404000,Rail,Jaipur,Rajasthan
6087026,522606,67273,2024-10-12,2024-10-16,2024-10-23,5000,50,640300,Road,Jaipur,Rajasthan
6270874,301108,77830,2024-12-01,2024-12-08,2024-12-13,1000,10,211110,Air,Kolkata,West Bengal
2010420,547239,78378,2024-01-06,2024-01-13,2024-01-13,500,25,116525,Air,Delhi,Delhi
9576772,118675,67273,2025-05-31,2025-06-04,2025-06-07,10000,500,767200,Rail,Surat,Gujarat
5494148,313802,24395,2024-04-10,2024-04-17,2024-04-20,1000,0,71370,Air,Delhi,Delhi
6490817,547239,40433,2024-01-13,2024-01-20,2024-01-21,1000,20,233050,Rail,Delhi,Delhi
7348747,912391,16209,2024-09-01,2024-09-05,2024-09-05,5000,100,843450,Road,Kolkata,West Bengal
8951011,176588,82158,2025-04-15,2025-04-23,2025-04-30,10000,0,1153400,Rail,Coimbatore,Tamil Nadu
8745534,301108,21317,2025-04-19,2025-04-24,2025-05-01,5000,50,1055550,Rail,Kolkata,West Bengal
3535312,328815,16209,2025-04-20,2025-04-24,2025-05-01,500,25,29710,Air,Nagpur,Maharashtra
3036624,118675,40433,2024-12-06,2024-12-14,2024-12-14,2000,100,153440,Rail,Surat,Gujarat
1372834,328815,21317,2024-07-31,2024-08-04,2024-08-09,2000,0,118840,Air,Nagpur,Maharashtra
8550559,307937,67273,2025-01-07,2025-01-11,2025-01-11,5000,100,1082950,Rail,Jaipur,Rajasthan
4791653,176588,89752,2024-02-11,2024-02-17,2024-02-19,1000,0,115340,Air,Coimbatore,Tamil Nadu
5859351,690831,24395,2024-07-28,2024-08-02,2024-08-04,1000,0,53900,Air,Hyderabad,Telangana
2665072,176588,95673,2025-05-04,2025-05-12,2025-05-19,1000,10,115340,Rail,Coimbatore,Tamil Nadu
8139488,165878,40433,2024-12-27,2025-01-02,2025-01-07,5000,100,113550,Road,Bhubaneswar,Odisha
5257894,547239,78069,2024-03-05,2024-03-11,2024-03-13,5000,250,1165250,Air,Delhi,Delhi
2728413,522606,95673,2025-06-23,2025-06-27,2025-06-30,10000,200,1280600,Rail,Jaipur,Rajasthan
8118371,381632,88434,2025-01-11,2025-01-15,2025-01-16,5000,0,963150,Road,Mumbai,Maharashtra
3343221,562958,78069,2025-02-04,2025-02-09,2025-02-11,500,0,42675,Road,Chennai,Tamil Nadu
8325592,302361,89752,2024-10-09,2024-10-13,2024-10-20,1000,50,138630,Road,Bhubaneswar,Odisha
3528138,313802,24395,2024-07-28,2024-08-05,2024-08-12,500,10,35685,Rail,Delhi,Delhi
9107078,720230,21317,2024-05-15,2024-05-22,2024-05-24,5000,250,202000,Air,Jaipur,Rajasthan
9255801,674253,82158,2024-01-22,2024-01-28,2024-01-29,500,0,70910,Road,Surat,Gujarat
6867928,547239,89752,2025-06-16,2025-06-22,2025-06-25,10000,200,2330500,Air,Delhi,Delhi
9047821,301108,89752,2024-11-30,2024-12-07,2024-12-12,10000,500,2111100,Rail,Kolkata,West Bengal
4346165,301108,40433,2024-11-07,2024-11-15,2024-11-16,2000,20,422220,Rail,Kolkata,West Bengal
1450532,853594,24395,2024-08-20,2024-08-27,2024-08-29,2000,0,365980,Road,Indore,Madhya Pradesh
2653699,301108,40433,2024-12-27,2025-01-02,2025-01-05,1000,10,211110,Air,Kolkata,West Bengal
3352137,301108,88434,2024-10-19,2024-10-24,2024-10-25,1000,10,211110,Road,Kolkata,West Bengal
9051090,924197,89752,2024-04-29,2024-05-03,2024-05-05,10000,100,1797400,Rail,Indore,Madhya Pradesh
6305374,640867,95673,2024-09-23,2024-09-29,2024-09-30,1000,0,175830,Air,Bhubaneswar,Odisha
7055536,140937,89752,2024-11-20,2024-11-26,2024-11-27,2000,100,290620,Air,Indore,Madhya Pradesh
9312579,165878,40433,2024-06-15,2024-06-23,2024-06-25,500,0,11355,Rail,Bhubaneswar,Odisha
5201341,690831,40433,2025-05-26,2025-05-31,2025-06-03,2000,20,107800,Road,Hyderabad,Telangana
6356224,924197,40433,2025-06-03,2025-06-09,2025-06-16,2000,100,359480,Rail,Indore,Madhya Pradesh
8799501,328815,88434,2024-05-30,2024-06-07,2024-06-14,5000,100,297100,Air,Nagpur,Maharashtra
9536859,187821,78378,2024-04-25,2024-05-02,2024-05-02,1000,0,228170,Rail,Coimbatore,Tamil Nadu
2062169,938521,40433,2024-01-26,2024-02-02,2024-02-07,1000,50,146520,Rail,Vadodara,Gujarat
6704225,640867,78378,2024-04-04,2024-04-10,2024-04-10,10000,100,1758300,Air,Bhubaneswar,Odisha
7883809,912391,88434,2025-06-23,2025-06-28,2025-06-30,1000,0,168690,Road,Kolkata,West Bengal
4796755,781209,78378,2025-04-01,2025-04-05,2025-04-10,5000,50,261550,Rail,Ahmedabad,Gujarat
4251769,736402,16209,2024-11-21,2024-11-29,2024-12-04,10000,0,739500,Air,Jaipur,Rajasthan
6139913,912391,77830,2025-01-04,2025-01-11,2025-01-12,5000,100,843450,Rail,Kolkata,West Bengal
3298166,307937,67273,2025-01-16,2025-01-20,2025-01-22,2000,40,433180,Rail,Jaipur,Rajasthan
2082325,301108,67273,2025-04-01,2025-04-09,2025-04-09,1000,50,211110,Air,Kolkata,West Bengal
2473323,140937,24395,2025-03-01,2025-03-08,2025-03-10,1000,50,145310,Air,Indore,Madhya Pradesh
2365614,736402,24395,2025-02-28,2025-03-05,2025-03-10,10000,0,739500,Road,Jaipur,Rajasthan
2231913,187821,40433,2024-07-31,2024-08-06,2024-08-09,10000,200,2281700,Road,Coimbatore,Tamil Nadu
5396490,736402,82158,2025-01-19,2025-01-23,2025-01-23,5000,100,369750,Rail,Jaipur,Rajasthan
1281542,381632,21317,2024-06-28,2024-07-06,2024-07-09,10000,100,1926300,Road,Mumbai,Maharashtra
5973424,176588,40433,2024-07-09,2024-07-16,2024-07-18,10000,500,1153400,Road,Coimbatore,Tamil Nadu
4417672,363028,88434,2024-11-05,2024-11-13,2024-11-15,5000,250,385150,Road,Bhubaneswar,Odisha
7599023,512461,40433,2024-01-28,2024-02-01,2024-02-02,2000,40,431580,Air,Pune,Maharashtra
1728269,381632,77830,2025-04-28,2025-05-02,2025-05-09,2000,100,385260,Road,Mumbai,Maharashtra
1221224,781209,21317,2025-05-18,2025-05-23,2025-05-23,500,10,26155,Rail,Ahmedabad,Gujarat
4217776,522606,67273,2024-03-09,2024-03-17,2024-03-24,2000,100,256120,Air,Jaipur,Rajasthan
2800297,165878,77830,2025-03-22,2025-03-28,2025-04-04,5000,0,113550,Rail,Bhubaneswar,Odisha
6624672,187821,78069,2025-06-08,2025-06-16,2025-06-16,2000,20,456340,Air,Coimbatore,Tamil Nadu
1889036,562958,40433,2024-02-29,2024-03-05,2024-03-07,5000,50,426750,Rail,Chennai,Tamil Nadu
1692059,307937,78069,2024-06-16,2024-06-20,2024-06-22,2000,100,433180,Air,Jaipur,Rajasthan
8984274,547239,21317,2024-12-30,2025-01-03,2025-01-05,2000,0,466100,Air,Delhi,Delhi
4567005,313802,21317,2024-07-17,2024-07-22,2024-07-22,10000,100,713700,Air,Delhi,Delhi
9011817,522606,78069,2024-11-26,2024-12-02,2024-12-09,2000,40,256120,Air,Jaipur,Rajasthan
1801493,328815,24395,2025-01-06,2025-01-10,2025-01-15,10000,200,594200,Road,Nagpur,Maharashtra
1589479,302361,95673,2024-01-14,2024-01-19,2024-01-24,2000,40,277260,Rail,Bhubaneswar,Odisha
5519516,187821,78378,2025-02-25,2025-03-03,2025-03-04,500,5,114085,Road,Coimbatore,Tamil Nadu
6164337,381632,24395,2025-05-30,2025-06-04,2025-06-05,10000,0,1926300,Rail,Mumbai,Maharashtra
8010741,736402,78069,2025-04-16,2025-04-20,2025-04-20,1000,0,73950,Rail,Jaipur,Rajasthan
4763670,720230,78069,2024-12-22,2024-12-28,2025-01-04,2000,20,80800,Rail,Jaipur,Rajasthan
8628244,187821,21317,2025-06-19,2025-06-25,2025-06-26,2000,0,456340,Air,Coimbatore,Tamil Nadu
6497225,492904,77830,2024-05-01,2024-05-06,2024-05-07,1000,10,151080,Rail,Kolkata,West Bengal
9357764,381632,78069,2024-05-08,2024-05-13,2024-05-14,500,25,96315,Air,Mumbai,Maharashtra
8303705,853594,24395,2024-04-24,2024-04-28,2024-04-28,5000,250,914950,Road,Indore,Madhya Pradesh
1053178,187821,21317,2024-07-20,2024-07-24,2024-07-24,10000,0,2281700,Rail,Coimbatore,Tamil Nadu
4189726,781209,88434,2024-05-01,2024-05-07,2024-05-07,500,10,26155,Air,Ahmedabad,Gujarat
3810783,736402,21317,2024-01-11,2024-01-15,2024-01-15,10000,100,739500,Air,Jaipur,Rajasthan
8333161,562958,82158,2024-07-23,2024-07-28,2024-08-04,2000,0,170700,Road,Chennai,Tamil Nadu
6265038,938521,77830,2024-05-29,2024-06-04,2024-06-09,2000,40,293040,Road,Vadodara,Gujarat
4756772,562958,40433,2025-05-27,2025-06-04,2025-06-05,10000,0,853500,Road,Chennai,Tamil Nadu
9381330,302361,24395,2024-01-15,2024-01-23,2024-01-24,1000,20,138630,Road,Bhubaneswar,Odisha
2301693,187821,16209,2024-01-05,2024-01-09,2024-01-10,10000,500,2281700,Rail,Coimbatore,Tamil Nadu
6750435,360610,24395,2024-07-08,2024-07-15,2024-07-22,500,5,72660,Rail,Delhi,Delhi
7493322,313802,24395,2025-01-23,2025-01-30,2025-01-31,10000,100,713700,Rail,Delhi,Delhi
3861472,492904,82158,2024-04-25,2024-05-01,2024-05-01,5000,0,755400,Air,Kolkata,West Bengal
